CustomerID,Recency,Frequency,Monetary,AvgTransactionValue,Tenure,MonthlyFrequency,Cluster
15179,18,5,2206.95,441.39,319,0.4702194357366771,0
15180,367,1,87.5,87.5,367,0.08174386920980926,0
15181,66,3,689.4799999999999,229.82666666666663,270,0.3333333333333333,0
15182,154,2,622.85,311.425,269,0.22304832713754646,0
15184,29,2,406.76,203.38,191,0.31413612565445026,1
15185,70,1,310.62,310.62,70,0.42857142857142855,1
15186,14,2,411.41,205.705,168,0.35714285714285715,1
15187,2,16,4777.18,298.57375,212,2.2641509433962264,0
15189,1,41,16225.39,395.74121951219513,333,3.6936936936936937,0
15192,120,3,1044.32,348.1066666666666,365,0.24657534246575344,0
15193,61,1,499.32,499.32,61,0.49180327868852464,1
15194,3,15,7616.53,507.76866666666666,368,1.2228260869565217,0
15195,3,1,3861.0,3861.0,3,10.0,1
15197,11,3,1079.6100000000001,359.87000000000006,358,0.25139664804469275,0
15198,92,2,193.64,96.82,124,0.48387096774193544,1
15199,59,4,1268.7,317.175,308,0.3896103896103896,0
15201,87,5,1236.54,247.308,247,0.6072874493927126,0
15203,26,6,1827.8,304.6333333333333,312,0.5769230769230769,0
15204,357,1,316.58,316.58,357,0.08403361344537814,0
15205,85,2,653.24,326.62,127,0.47244094488188976,1
15206,10,4,420.29999999999995,105.07499999999999,276,0.4347826086956522,0
15208,1,5,870.12,174.024,353,0.4249291784702549,0
15210,225,1,331.18,331.18,225,0.13333333333333333,0
15211,60,2,894.4100000000001,447.20500000000004,365,0.16438356164383564,0
15212,241,1,101.8,101.8,241,0.12448132780082988,0
15213,319,2,328.35,164.175,330,0.18181818181818182,0
15214,2,8,1661.44,207.68,243,0.9876543209876544,0
15215,47,3,734.94,244.98000000000002,97,0.9278350515463918,1
15216,88,1,96.6,96.6,88,0.34090909090909094,1
15218,11,11,5756.89,523.3536363636364,319,1.0344827586206897,0
15219,176,1,305.75,305.75,176,0.17045454545454547,0
15220,52,6,1778.96,296.49333333333334,281,0.6405693950177935,0
15221,366,1,403.25,403.25,366,0.0819672131147541,0
15222,319,1,585.0,585.0,319,0.09404388714733543,0
15223,226,2,755.75,377.875,250,0.24,0
15224,358,2,322.08,161.04,363,0.1652892561983471,0
15225,234,1,409.40000000000003,409.40000000000003,234,0.12820512820512822,0
15226,311,1,154.41,154.41,311,0.09646302250803858,0
15227,37,5,1219.4,243.88000000000002,317,0.47318611987381703,0
15228,66,4,3386.71,846.6775,295,0.4067796610169491,0
15230,239,2,429.6,214.8,241,0.24896265560165975,0
15232,113,2,612.06,306.03,141,0.425531914893617,1
15234,277,1,197.0,197.0,277,0.10830324909747294,0
15235,218,12,2247.51,187.29250000000002,373,0.9651474530831099,0
15236,299,1,321.05,321.05,299,0.10033444816053512,0
15237,2,4,1412.32,353.08,227,0.5286343612334802,1
15238,29,3,1071.99,357.33,184,0.48913043478260865,1
15239,10,2,780.59,390.295,79,0.759493670886076,1
15240,45,5,1706.57,341.31399999999996,312,0.4807692307692307,0
15241,67,8,1756.44,219.555,284,0.8450704225352113,0
15243,74,1,316.68,316.68,74,0.4054054054054054,1
15244,65,2,631.57,315.785,248,0.24193548387096772,0
15245,134,3,2515.84,838.6133333333333,261,0.3448275862068966,0
15246,238,2,514.15,257.075,359,0.1671309192200557,0
15247,122,1,356.0,356.0,122,0.24590163934426232,1
15249,32,13,6688.46,514.496923076923,257,1.517509727626459,0
15251,9,11,10484.99,953.180909090909,242,1.3636363636363638,0
15252,36,2,740.78,370.39,183,0.3278688524590164,1
15253,16,5,918.1999999999999,183.64,170,0.8823529411764706,1
15254,127,1,300.36,300.36,127,0.23622047244094488,1
15255,67,1,890.85,890.85,67,0.44776119402985076,1
15256,149,1,98.45,98.45,149,0.20134228187919462,1
15257,283,1,317.15,317.15,283,0.10600706713780919,0
15258,169,2,623.16,311.58,217,0.2764976958525346,0
15260,100,7,1810.77,258.68142857142857,373,0.5630026809651475,0
15261,135,1,254.82,254.82,135,0.2222222222222222,1
15262,324,1,178.95000000000002,178.95000000000002,324,0.09259259259259259,0
15263,107,1,156.51,156.51,107,0.2803738317757009,1
15264,64,1,393.74,393.74,64,0.46875,1
15265,151,2,1506.1200000000001,753.0600000000001,236,0.2542372881355932,0
15266,338,1,119.3,119.3,338,0.08875739644970414,0
15267,22,5,1717.36,343.472,183,0.819672131147541,1
15269,24,1,408.8,408.8,24,1.25,1
15270,16,7,2379.49,339.9271428571428,310,0.6774193548387096,0
15271,7,15,2507.07,167.138,365,1.2328767123287672,0
15272,57,2,721.94,360.97,86,0.6976744186046512,1
15274,4,2,716.57,358.285,18,3.3333333333333335,1
15275,38,1,615.14,615.14,38,0.7894736842105263,1
15276,66,1,135.31,135.31,66,0.45454545454545453,1
15277,47,1,255.89999999999998,255.89999999999998,47,0.6382978723404256,1
15279,355,1,290.51,290.51,355,0.08450704225352113,0
15280,172,1,113.12,113.12,172,0.1744186046511628,0
15281,59,9,2332.15,259.1277777777778,333,0.8108108108108109,0
15286,50,1,240.55,240.55,50,0.6,1
15287,22,2,486.69,243.345,71,0.8450704225352113,1
15288,43,5,2306.52,461.304,365,0.4109589041095891,0
15289,29,3,939.78,313.26,250,0.36,0
15290,5,18,7943.22,441.29,359,1.5041782729805013,0
15291,26,15,4668.3,311.22,374,1.2032085561497325,0
15292,201,1,180.94,180.94,201,0.14925373134328357,0
15296,51,6,3672.86,612.1433333333333,327,0.5504587155963303,0
15297,10,3,641.94,213.98000000000002,64,1.40625,1
15298,2,12,4799.9,399.9916666666666,366,0.9836065573770493,0
15299,67,7,4507.01,643.8585714285715,372,0.564516129032258,0
15300,64,1,496.44,496.44,64,0.46875,1
15301,51,12,5070.35,422.5291666666667,369,0.975609756097561,0
15303,290,1,574.02,574.02,290,0.10344827586206898,0
15304,61,8,694.4000000000001,86.80000000000001,369,0.6504065040650406,0
15306,64,3,1174.35,391.45,148,0.6081081081081081,1
15307,96,1,205.3,205.3,96,0.3125,1
15308,274,1,310.47,310.47,274,0.10948905109489052,0
15311,1,91,60767.9,667.7791208791209,374,7.2994652406417115,2
15312,75,4,924.85,231.2125,354,0.3389830508474576,0
15313,110,1,52.0,52.0,110,0.27272727272727276,1
15314,199,1,327.97,327.97,199,0.1507537688442211,0
15315,64,2,570.5,285.25,116,0.5172413793103449,1
15316,327,1,165.0,165.0,327,0.09174311926605504,0
15318,4,1,312.62,312.62,4,7.5,1
15319,284,1,204.5,204.5,284,0.1056338028169014,0
15320,44,1,267.13,267.13,44,0.6818181818181819,1
15321,71,3,2748.31,916.1033333333334,292,0.3082191780821918,0
15322,86,1,679.68,679.68,86,0.3488372093023256,1
15325,104,1,162.29,162.29,104,0.28846153846153844,1
15326,334,1,311.71,311.71,334,0.08982035928143713,0
15327,53,1,208.75,208.75,53,0.5660377358490566,1
15329,39,3,1049.7,349.90000000000003,172,0.5232558139534884,1
15330,32,2,714.96,357.48,61,0.9836065573770493,1
15332,366,4,1661.06,415.265,370,0.3243243243243243,0
15333,208,1,1028.56,1028.56,208,0.14423076923076922,0
15334,157,3,351.67,117.22333333333334,173,0.5202312138728323,0
15335,54,1,173.97,173.97,54,0.5555555555555556,1
15339,66,2,574.07,287.035,318,0.18867924528301888,0
15341,81,1,2020.52,2020.52,81,0.37037037037037035,1
15342,130,1,406.09,406.09,130,0.23076923076923078,1
15343,87,1,364.5,364.5,87,0.3448275862068966,1
15344,1,3,563.94,187.98000000000002,74,1.2162162162162162,1
15345,46,1,393.54,393.54,46,0.6521739130434783,1
15346,333,1,252.42000000000002,252.42000000000002,333,0.0900900900900901,0
15347,366,1,201.60000000000002,201.60000000000002,366,0.0819672131147541,0
15348,72,1,158.04,158.04,72,0.4166666666666667,1
15349,158,2,473.81,236.905,187,0.32085561497326204,0
15350,373,1,115.65,115.65,373,0.08042895442359249,0
15351,12,7,1960.1100000000001,280.0157142857143,370,0.5675675675675675,0
15353,255,2,777.02,388.51,368,0.16304347826086957,0
15355,29,2,277.05,138.525,53,1.1320754716981132,1
15356,31,10,2766.5,276.65,368,0.8152173913043478,0
15358,5,22,8347.2,379.41818181818184,366,1.8032786885245902,0
15360,40,1,427.93,427.93,40,0.75,1
15361,362,1,418.92,418.92,362,0.08287292817679558,0
15363,373,1,326.0,326.0,373,0.08042895442359249,0
15364,96,2,913.19,456.595,254,0.23622047244094488,0
15365,26,7,2314.32,330.6171428571429,315,0.6666666666666666,0
15366,75,2,602.51,301.255,358,0.16759776536312848,0
15367,57,4,1877.59,469.3975,275,0.4363636363636364,0
15368,21,1,446.94000000000005,446.94000000000005,21,1.4285714285714286,1
15370,41,7,2386.05,340.86428571428576,333,0.6306306306306306,0
15372,137,1,2007.3999999999999,2007.3999999999999,137,0.21897810218978103,1
15373,8,12,2415.91,201.32583333333332,371,0.9703504043126684,0
15374,129,1,168.0,168.0,129,0.23255813953488372,1
15376,40,3,1233.3600000000001,411.12000000000006,222,0.4054054054054054,0
15379,169,7,3703.29,529.0414285714286,358,0.5865921787709497,0
15380,9,5,1690.2600000000002,338.052,365,0.4109589041095891,0
15381,214,2,596.85,298.425,268,0.22388059701492538,0
15382,15,6,5955.71,992.6183333333333,296,0.6081081081081081,0
15384,170,2,642.41,321.205,360,0.16666666666666666,0
15385,40,1,316.88,316.88,40,0.75,1
15386,186,1,394.14,394.14,186,0.16129032258064516,0
15388,270,1,140.54,140.54,270,0.1111111111111111,0
15389,172,1,500.0,500.0,172,0.1744186046511628,0
15392,5,4,1535.53,383.8825,360,0.3333333333333333,0
15393,16,2,231.86,115.93,281,0.21352313167259784,0
15394,10,4,2183.54,545.885,359,0.3342618384401114,0
15395,326,1,107.45,107.45,326,0.09202453987730061,0
15396,113,1,288.18,288.18,113,0.26548672566371684,1
15397,290,1,94.0,94.0,290,0.10344827586206898,0
15398,16,2,1345.53,672.765,78,0.7692307692307692,1
15399,1,3,815.77,271.92333333333335,79,1.139240506329114,1
15400,92,5,716.2,143.24,279,0.5376344086021505,0
15402,149,2,626.77,313.385,196,0.30612244897959184,0
15405,189,1,349.1,349.1,189,0.15873015873015872,0
15406,31,2,510.71000000000004,255.35500000000002,301,0.19933554817275748,0
15407,34,4,1056.44,264.11,305,0.3934426229508197,0
15408,264,1,267.18,267.18,264,0.11363636363636363,0
15410,84,8,3450.84,431.355,262,0.9160305343511451,0
15411,26,4,1358.88,339.72,183,0.6557377049180328,1
15412,171,1,190.53,190.53,171,0.17543859649122806,0
15414,10,3,774.9000000000001,258.3,242,0.37190082644628103,0
15415,313,1,572.8100000000001,572.8100000000001,313,0.09584664536741214,0
15416,65,4,3984.32,996.08,283,0.42402826855123676,0
15417,85,1,508.8,508.8,85,0.3529411764705882,1
15419,25,1,135.86,135.86,25,1.2,1
15421,59,4,950.36,237.59,310,0.3870967741935484,0
15422,323,2,97.7,48.85,323,0.18575851393188852,0
15423,38,1,43.5,43.5,38,0.7894736842105263,1
15424,254,2,383.34,191.67,254,0.23622047244094488,0
15426,19,5,1447.39,289.478,369,0.4065040650406504,0
15427,33,3,1483.14,494.38000000000005,47,1.9148936170212767,1
15428,15,1,93.78,93.78,15,2.0,1
15429,27,2,397.35,198.675,75,0.8,1
15432,23,1,171.19,171.19,23,1.3043478260869565,1
15433,214,2,533.3,266.65,267,0.2247191011235955,0
15434,8,5,1041.48,208.296,200,0.75,1
15435,22,1,149.29,149.29,22,1.3636363636363638,1
15436,12,3,1122.53,374.1766666666667,234,0.38461538461538464,1
15437,262,1,200.16,200.16,262,0.11450381679389314,0
15438,131,1,156.57999999999998,156.57999999999998,131,0.22900763358778628,1
15440,55,3,383.68,127.89333333333333,209,0.43062200956937796,1
15442,249,1,594.0,594.0,249,0.12048192771084336,0
15443,2,7,3236.91,462.4157142857143,320,0.65625,0
15444,9,2,1418.26,709.13,40,1.5,1
15445,264,1,113.5,113.5,264,0.11363636363636363,0
15447,331,1,155.17,155.17,331,0.09063444108761329,0
15448,313,1,494.64,494.64,313,0.09584664536741214,0
15449,26,3,974.52,324.84,262,0.3435114503816794,0
15450,30,1,429.84,429.84,30,1.0,1
15452,30,3,538.73,179.57666666666668,264,0.3409090909090909,0
15453,2,7,1388.37,198.3385714285714,188,1.1170212765957448,1
15454,362,1,179.1,179.1,362,0.08287292817679558,0
15456,283,3,447.22,149.07333333333335,359,0.25069637883008355,0
15457,262,1,237.07,237.07,262,0.11450381679389314,0
15458,25,1,161.64,161.64,25,1.2,1
15460,354,1,216.76,216.76,354,0.0847457627118644,0
15462,94,3,234.6,78.2,187,0.48128342245989303,1
15463,29,1,126.14,126.14,29,1.0344827586206897,1
15464,338,1,1048.85,1048.85,338,0.08875739644970414,0
15465,20,18,7354.62,408.59,370,1.4594594594594594,0
15466,85,1,334.53,334.53,85,0.3529411764705882,1
15467,9,3,524.88,174.96,152,0.5921052631578948,1
15468,51,2,467.51,233.755,51,1.1764705882352942,1
15469,50,2,538.55,269.275,120,0.5,1
15471,2,1,469.48,469.48,2,15.0,1
15472,113,1,371.56,371.56,113,0.26548672566371684,1
15473,14,7,1771.2,253.02857142857144,61,3.4426229508196724,1
15475,77,1,454.10999999999996,454.10999999999996,77,0.3896103896103896,1
15478,40,2,1441.42,720.71,57,1.0526315789473684,1
15480,116,1,905.5,905.5,116,0.25862068965517243,1
15482,16,12,11054.96,921.2466666666666,359,1.0027855153203342,0
15483,161,4,233.81,58.4525,267,0.449438202247191,0
15484,1,4,3594.31,898.5775,78,1.5384615384615383,1
15485,30,3,2575.0,858.3333333333334,373,0.24128686327077747,0
15488,93,1,91.32000000000001,91.32000000000001,93,0.3225806451612903,1
15489,23,3,1134.28,378.0933333333333,211,0.4265402843601896,1
15491,95,6,3100.09,516.6816666666667,236,0.7627118644067797,0
15492,28,2,659.4599999999999,329.72999999999996,74,0.8108108108108107,1
15493,33,5,2001.8,400.36,271,0.5535055350553506,0
15494,21,2,1299.23,649.615,121,0.49586776859504134,1
15497,18,2,1262.2,631.1,320,0.1875,0
15498,3,27,13316.4,493.2,367,2.20708446866485,0
15500,8,4,1131.56,282.89,81,1.4814814814814814,1
15502,16,12,10384.93,865.4108333333334,369,0.975609756097561,0
15503,363,1,147.09,147.09,363,0.08264462809917356,0
15504,81,1,52.83,52.83,81,0.37037037037037035,1
15505,53,5,3610.96,722.192,155,0.9677419354838709,1
15506,23,3,979.26,326.42,139,0.6474820143884892,1
15507,172,1,492.36,492.36,172,0.1744186046511628,0
15508,189,6,1000.27,166.71166666666667,235,0.7659574468085106,0
15510,331,1,250.0,250.0,331,0.09063444108761329,0
15511,12,5,909.23,181.846,85,1.7647058823529411,1
15512,156,2,121.0,60.5,360,0.16666666666666666,0
15513,33,19,14758.220000000001,776.7484210526317,374,1.5240641711229947,0
15514,12,11,4139.46,376.31454545454545,364,0.9065934065934066,0
15516,45,3,62.43,20.81,47,1.9148936170212767,1
15517,233,1,267.03,267.03,233,0.12875536480686695,0
15518,64,8,1942.45,242.80625,332,0.7228915662650602,0
15520,2,1,343.5,343.5,2,15.0,1
15521,40,8,3000.2,375.025,255,0.9411764705882353,0
15522,33,2,398.84,199.42,88,0.6818181818181819,1
15523,84,1,412.01000000000005,412.01000000000005,84,0.35714285714285715,1
15524,25,1,440.0,440.0,25,1.2,1
15525,2,3,825.92,275.3066666666667,373,0.24128686327077747,0
15526,33,2,148.44,74.22,33,1.8181818181818181,1
15527,19,8,2429.78,303.7225,354,0.6779661016949152,0
15528,254,1,229.33,229.33,254,0.11811023622047244,0
15529,23,11,3995.23,363.20272727272726,367,0.899182561307902,0
15530,22,4,1502.35,375.5875,247,0.4858299595141701,0
15531,8,2,2007.44,1003.72,30,2.0,1
15532,25,4,1580.93,395.2325,358,0.33519553072625696,0
15533,19,3,807.57,269.19,89,1.0112359550561798,1
15535,173,4,536.4,134.1,328,0.36585365853658536,0
15537,163,1,110.92,110.92,163,0.18404907975460122,1
15539,7,1,538.46,538.46,7,4.285714285714286,1
15540,11,1,213.3,213.3,11,2.7272727272727275,1
15541,114,1,85.13000000000001,85.13000000000001,114,0.2631578947368421,1
15543,288,1,127.86,127.86,288,0.10416666666666667,0
15544,9,9,3546.71,394.0788888888889,373,0.7238605898123325,0
15545,54,2,292.71999999999997,146.35999999999999,371,0.16172506738544473,0
15547,7,14,4954.84,353.9171428571429,362,1.160220994475138,0
15549,77,3,1693.26,564.42,316,0.2848101265822785,0
15550,4,4,575.63,143.9075,302,0.3973509933774835,0
15551,37,1,436.06,436.06,37,0.8108108108108107,1
15552,217,1,90.12,90.12,217,0.1382488479262673,0
15553,60,1,437.23,437.23,60,0.5,1
15554,278,1,217.2,217.2,278,0.1079136690647482,0
15555,12,16,4805.17,300.323125,369,1.3008130081300813,0
15556,24,1,279.77,279.77,24,1.25,1
15557,29,1,473.65000000000003,473.65000000000003,29,1.0344827586206897,1
15561,12,4,800.59,200.1475,216,0.5555555555555556,1
15562,352,1,134.55,134.55,352,0.08522727272727273,0
15563,22,4,1400.44,350.11,359,0.3342618384401114,0
15565,50,2,173.16,86.58,71,0.8450704225352113,1
15567,19,1,186.01,186.01,19,1.5789473684210527,1
15568,3,3,758.29,252.76333333333332,73,1.2328767123287672,1
15569,104,5,1375.71,275.142,332,0.45180722891566266,0
15570,7,12,4165.52,347.1266666666667,369,0.975609756097561,0
15571,12,4,650.4300000000001,162.60750000000002,78,1.5384615384615383,1
15572,5,7,2552.86,364.69428571428574,278,0.7553956834532374,0
15573,32,2,607.45,303.725,86,0.6976744186046512,1
15574,178,4,702.25,175.5625,372,0.3225806451612903,0
15576,38,1,940.6700000000001,940.6700000000001,38,0.7894736842105263,1
15577,151,3,258.88,86.29333333333334,305,0.29508196721311475,0
15578,162,1,127.1,127.1,162,0.18518518518518517,1
15579,69,2,348.6,174.3,314,0.19108280254777069,0
15581,121,13,3679.9700000000003,283.0746153846154,366,1.0655737704918034,0
15582,25,3,682.9100000000001,227.63666666666668,220,0.4090909090909091,1
15584,24,4,725.11,181.2775,162,0.7407407407407407,1
15585,177,1,455.3,455.3,177,0.1694915254237288,0
15587,50,4,913.6800000000001,228.42000000000002,352,0.34090909090909094,0
15589,256,3,478.53000000000003,159.51000000000002,311,0.28938906752411575,0
15592,47,1,388.58,388.58,47,0.6382978723404256,1
15593,71,1,199.8,199.8,71,0.4225352112676056,1
15594,16,5,1771.78,354.356,235,0.6382978723404256,0
15596,101,5,1406.59,281.318,365,0.4109589041095891,0
15597,35,1,324.57,324.57,35,0.8571428571428571,1
15598,53,1,240.68,240.68,53,0.5660377358490566,1
15599,27,2,761.74,380.87,204,0.29411764705882354,1
15601,11,14,6776.56,484.04,373,1.126005361930295,0
15602,8,9,1297.8700000000001,144.20777777777778,368,0.733695652173913,0
15603,79,1,48.480000000000004,48.480000000000004,79,0.379746835443038,1
15604,52,1,216.39,216.39,52,0.5769230769230769,1
15605,36,5,1198.23,239.64600000000002,373,0.40214477211796246,0
15606,61,9,2920.16,324.4622222222222,325,0.8307692307692307,0
15607,337,1,104.76,104.76,337,0.08902077151335312,0
15608,28,4,1093.68,273.42,121,0.9917355371900827,1
15609,184,1,298.48,298.48,184,0.16304347826086957,0
15610,52,1,112.46000000000001,112.46000000000001,52,0.5769230769230769,1
15611,10,13,1591.45,122.41923076923078,335,1.164179104477612,0
15612,36,2,195.15,97.575,62,0.9677419354838709,1
15615,10,23,10399.74,452.1626086956522,359,1.9220055710306407,0
15618,33,4,776.851,194.21275,137,0.8759124087591241,1
15619,11,1,336.40000000000003,336.40000000000003,11,2.7272727272727275,1
15620,57,3,1553.18,517.7266666666667,358,0.25139664804469275,0
15621,4,4,1293.03,323.2575,22,5.454545454545455,1
15622,43,9,3709.56,412.17333333333335,282,0.9574468085106382,0
15623,141,1,301.03,301.03,141,0.2127659574468085,1
15624,117,4,588.13,147.0325,256,0.46875,0
15625,104,4,1534.26,383.565,235,0.5106382978723405,0
15626,75,2,675.8,337.9,330,0.18181818181818182,0
15628,5,9,2870.2400000000002,318.91555555555556,367,0.7356948228882835,0
15630,45,2,1186.35,593.175,205,0.29268292682926833,1
15632,16,8,3285.31,410.66375,275,0.8727272727272728,0
15634,17,1,243.55,243.55,17,1.7647058823529411,1
15636,90,2,724.76,362.38,282,0.2127659574468085,0
15637,53,1,223.36,223.36,53,0.5660377358490566,1
15639,134,1,425.32,425.32,134,0.22388059701492538,1
15640,4,15,12515.66,834.3773333333334,372,1.2096774193548387,0
15641,105,4,1887.2,471.8,359,0.3342618384401114,0
15643,192,3,664.0,221.33333333333334,282,0.3191489361702127,0
15644,166,4,813.0,203.25,261,0.4597701149425288,0
15645,19,1,612.01,612.01,19,1.5789473684210527,1
15646,158,3,447.64000000000004,149.21333333333334,372,0.24193548387096772,0
15648,204,2,657.35,328.675,267,0.2247191011235955,0
15649,336,2,816.0,408.0,368,0.16304347826086957,0
15651,37,3,646.3,215.4333333333333,261,0.3448275862068966,0
15652,91,1,337.74,337.74,91,0.32967032967032966,1
15653,93,2,877.4399999999999,438.71999999999997,116,0.5172413793103449,1
15654,9,2,922.53,461.265,26,2.3076923076923075,1
15655,243,1,560.67,560.67,243,0.1234567901234568,0
15656,45,4,748.5,187.125,284,0.4225352112676056,0
15657,23,1,30.0,30.0,23,1.3043478260869565,1
15658,190,5,1024.1000000000001,204.82000000000002,373,0.40214477211796246,0
15659,44,1,306.45,306.45,44,0.6818181818181819,1
15660,25,9,1600.86,177.87333333333333,366,0.7377049180327869,0
15661,317,2,309.8,154.9,339,0.17699115044247787,0
15663,106,1,138.14,138.14,106,0.2830188679245283,1
15664,51,1,386.43,386.43,51,0.5882352941176471,1
15665,168,2,2242.01,1121.005,243,0.2469135802469136,0
15667,40,1,301.32,301.32,40,0.75,1
15668,218,1,76.32000000000001,76.32000000000001,218,0.13761467889908258,0
15669,40,4,684.34,171.085,264,0.45454545454545453,0
15670,297,1,173.05,173.05,297,0.10101010101010101,0
15671,19,7,2657.13,379.59000000000003,271,0.7749077490774908,0
15673,88,4,2881.02,720.255,327,0.36697247706422015,0
15674,73,5,2446.6,489.32,255,0.5882352941176471,0
15675,81,3,323.69,107.89666666666666,280,0.3214285714285714,0
15676,19,3,3435.76,1145.2533333333333,284,0.31690140845070425,0
15677,49,1,657.23,657.23,49,0.6122448979591837,1
15678,53,1,352.7,352.7,53,0.5660377358490566,1
15679,24,4,781.28,195.32,183,0.6557377049180328,1
15680,9,3,1333.68,444.56,366,0.24590163934426232,0
15681,25,5,1426.16,285.232,280,0.5357142857142857,0
15683,117,1,193.75,193.75,117,0.25641025641025644,1
15687,9,9,2993.1,332.56666666666666,330,0.8181818181818182,0
15689,120,2,254.1,127.05,362,0.16574585635359115,0
15690,4,2,239.76,119.88,101,0.594059405940594,1
15691,252,1,136.8,136.8,252,0.11904761904761904,0
15692,28,1,191.04,191.04,28,1.0714285714285714,1
15694,1,14,6479.4,462.8142857142857,373,1.126005361930295,0
15695,267,2,409.98,204.99,267,0.2247191011235955,0
15696,33,8,2736.46,342.0575,327,0.7339449541284403,0
15699,18,1,309.65,309.65,18,1.6666666666666667,1
15700,172,2,696.68,348.34,173,0.3468208092485549,0
15701,2,4,1542.14,385.535,111,1.081081081081081,1
15703,265,1,211.5,211.5,265,0.11320754716981131,0
15704,140,4,2293.62,573.405,216,0.5555555555555556,0
15705,201,1,143.1,143.1,201,0.14925373134328357,0
15706,64,4,1060.56,265.14,116,1.0344827586206897,1
15707,35,4,945.58,236.395,86,1.3953488372093024,1
15708,41,7,3364.2400000000002,480.6057142857143,370,0.5675675675675675,0
15709,284,1,133.25,133.25,284,0.1056338028169014,0
15712,9,5,1072.3600000000001,214.47200000000004,288,0.5208333333333334,0
15713,143,2,356.7,178.35,366,0.1639344262295082,0
15714,12,2,330.88,165.44,78,0.7692307692307692,1
15716,146,4,1118.81,279.7025,370,0.3243243243243243,0
15717,234,1,150.3,150.3,234,0.12820512820512822,0
15719,33,13,5045.61,388.1238461538461,338,1.1538461538461537,0
15720,24,1,598.73,598.73,24,1.25,1
15721,12,1,507.08,507.08,12,2.5,1
15722,36,5,2222.56,444.512,291,0.5154639175257733,0
15723,365,1,203.1,203.1,365,0.08219178082191782,0
15724,201,2,218.25,109.125,285,0.21052631578947367,0
15725,15,1,415.25,415.25,15,2.0,1
15727,17,7,5178.96,739.8514285714285,359,0.584958217270195,0
15729,213,1,85.0,85.0,213,0.14084507042253522,0
15730,66,3,1120.88,373.6266666666667,207,0.43478260869565216,1
15732,212,2,294.12,147.06,372,0.16129032258064516,0
15733,283,1,162.3,162.3,283,0.10600706713780919,0
15734,115,2,1339.45,669.725,200,0.3,0
15737,15,8,1205.1200000000001,150.64000000000001,243,0.9876543209876544,0
15738,19,16,4812.42,300.77625,373,1.2868632707774799,0
15739,66,1,449.12,449.12,66,0.45454545454545453,1
15740,49,1,154.88,154.88,49,0.6122448979591837,1
15743,16,4,784.46,196.115,185,0.6486486486486486,1
15744,78,1,34.8,34.8,78,0.3846153846153846,1
15745,19,4,1094.59,273.6475,236,0.5084745762711864,0
15746,134,1,196.88,196.88,134,0.22388059701492538,1
15747,13,3,974.04,324.68,173,0.5202312138728323,1
15748,40,1,149.31,149.31,40,0.75,1
15749,235,3,44534.3,14844.766666666668,332,0.2710843373493976,0
15750,3,8,2465.48,308.185,367,0.6539509536784741,0
15752,40,7,2637.38,376.7685714285714,373,0.5630026809651475,0
15753,305,1,79.2,79.2,305,0.09836065573770493,0
15754,51,3,458.57,152.85666666666665,247,0.3643724696356276,0
15755,10,6,2364.25,394.0416666666667,295,0.6101694915254237,0
15756,61,4,532.96,133.24,249,0.48192771084337344,0
15757,66,2,714.42,357.21,218,0.27522935779816515,0
15758,25,1,205.25,205.25,25,1.2,1
15759,218,3,253.04,84.34666666666666,358,0.25139664804469275,0
15762,65,2,583.75,291.875,77,0.7792207792207791,1
15763,32,2,1086.92,543.46,78,0.7692307692307692,1
15764,88,6,3279.97,546.6616666666666,277,0.6498194945848376,0
15766,64,1,315.06,315.06,64,0.46875,1
15768,116,3,621.8299999999999,207.27666666666664,226,0.39823008849557523,0
15769,7,26,56252.72,2163.566153846154,371,2.1024258760107815,0
15773,6,1,635.6800000000001,635.6800000000001,6,5.0,1
15774,69,1,270.8,270.8,69,0.4347826086956522,1
15775,245,1,104.9,104.9,245,0.12244897959183675,0
15776,133,1,241.62,241.62,133,0.22556390977443608,1
15777,241,4,1047.11,261.7775,361,0.33240997229916897,0
15780,184,3,475.28000000000003,158.42666666666668,358,0.25139664804469275,0
15781,25,3,345.46,115.15333333333332,306,0.29411764705882354,0
15782,10,3,2614.7400000000002,871.58,89,1.0112359550561798,1
15783,11,1,246.3,246.3,11,2.7272727272727275,1
15785,33,5,2328.9700000000003,465.79400000000004,295,0.5084745762711864,0
15786,46,3,4932.2,1644.0666666666666,114,0.7894736842105263,1
15787,26,3,948.05,316.01666666666665,61,1.4754098360655739,1
15789,358,1,351.3,351.3,358,0.08379888268156424,0
15790,10,1,220.85,220.85,10,3.0,1
15791,44,2,1612.69,806.345,204,0.29411764705882354,1
15793,15,3,965.61,321.87,269,0.3345724907063197,0
15795,150,1,610.01,610.01,150,0.2,1
15796,1,8,2711.56,338.945,302,0.794701986754967,0
15797,113,4,2207.4,551.85,319,0.3761755485893417,0
15799,76,3,884.14,294.7133333333333,334,0.2694610778443114,0
15800,107,2,699.08,349.54,247,0.24291497975708504,0
15801,46,3,1063.95,354.65000000000003,110,0.8181818181818182,1
15802,143,1,451.42,451.42,143,0.2097902097902098,1
15803,51,1,415.82000000000005,415.82000000000005,51,0.5882352941176471,1
15804,1,13,4206.39,323.5684615384616,199,1.9597989949748742,1
15805,23,17,5528.4800000000005,325.204705882353,365,1.3972602739726028,0
15806,46,3,784.58,261.5266666666667,277,0.3249097472924188,0
15807,50,3,903.9,301.3,77,1.1688311688311688,1
